date,title,body
"6 agosto, 2019","
Granos: subas leves en Rosario; bajas en Chicago
","
También el maíz cerró con un aumento leve en la plaza rosarina; el trigo, sin cambios. En la plaza estadounidense, el buen pronóstico climático deprimió el mercado.
"
"5 agosto, 2019","
Granos: subas en Rosario y Chicago
","
La soja aumentó en la plaza argentina por alta demanda. En Chicago, malos informes climáticos pudieron más que el conflicto comercial.
"
"31 julio, 2019","
La soja cerró en baja este miércoles
","
Ajustó con pérdidas tanto en Rosario como en Chicago, donde cayeron todos los granos. En la plaza argentina, el maíz sigue con alta demanda.
"
"29 julio, 2019","
Jornada positiva para los granos en Chicago; dispar en Rosario
","
En la plaza argentina sigue ágil la oferta de maíz de entrega corta. Y mejoraron las ofertas para el trigo.
"
"25 julio, 2019","
La soja y el maíz de Córdoba duplican sus cosechas
","
La Bolsa de esa provincia actualizó sus estimaciones a 22,9 mill/tn para el maíz y 15 mill/tn para la soja.
"
"25 julio, 2019","
Se industrializó el 90% de la molienda de soja
","
Según datos oficiales, en junio se procesaron 9 de cada 10 toneladas de soja se destinaron al procesamiento industrial.
"
"24 julio, 2019","
Jornada positiva para los granos (menos para el maíz en Chicago)
","
Rosario operó con un importante número de negocios; destacados maíz y trigo.
"
"24 julio, 2019","
Molienda de soja: durante junio se industrializaron 9 de cada 10 toneladas
","
La Argentina cuenta con el polo aceitero más importante del mundo, siendo el primer exportador mundial de harina y aceite de soja.
"
"23 julio, 2019","
Segunda jornada de baja para la soja
","
Como el lunes, cerró con pérdidas en Rosario y Chicago. En la plaza argentina volvió a operar con fuerza el maíz, que también estuvo firme en EEUU.
"
"22 julio, 2019","
Bajas en las cotizaciones de la soja en Rosario y Chicago
","
En la plaza argentina hubo pocas operaciones. En la estadounidense, ahora las noticias climáticas son buenas y se despejan las dudas sobre las cosechas.
"
"18 julio, 2019","
Cierres dispares en el mercado de granos
","
La soja cerró con bajas en el mercado de Chicago y sin cambios en la Bolsa de Comercio de Rosario.
"
"18 julio, 2019","
Aumentaron la molienda de granos y la producción de aceite
","
En el rubro de las exportaciones hubo un fuerte salto de las exportaciones de granos sin procesar y de aceites; cayeron las ventas de subproductos y biodiesel.
"
"17 julio, 2019","
Bajó la soja en Chicago este miércoles
","
En la ronda de negocios de Rosario, la oleaginosa cerró sin cambios en una jornada con pocos volúmenes negociados.
"
"17 julio, 2019","
Mejoró la rentabilidad de la soja en 26 puntos porcentuales
","
Se trata del cultivo de la oleaginosa de primera, comparado con los resultados de la campaña anterior.  El resultado también fue positivo en campos arrendados.
"
"16 julio, 2019","
Importante salto en las exportaciones de soja (en volumen; en divisas, no)
","
Los envíos crecieron 45% entre marzo y abril. En tanto , por la caída de los precios internacionales, el valor de las ventas subió solo 1%. ROSARIO (NAP). Las exportaciones del complejo sojero de Argentina...
"
"13 julio, 2019","
Subas generalizadas de los granos en Rosario y Chicago
","
En Rosario, el maíz se destacó por la alta demanda del sector exportador. En EEUU, ahora preocupa el calor.
"
"10 julio, 2019","
Cambio en retenciones: suben las de derivados de soja y bajan economías regionales
","
El Gobierno subió a $4 pesos la retención fija por cada dólar del precio FOB para mezclas de aceites y alimentos para animales que contengan soja ¿Qué productos se beneficiaron?
"
"10 julio, 2019","
La soja subió y bajaron los cereales en Chicago
","
El mal estado de los cultivos informados por el Usda puso el alerta en el mercado. En Argentina no hubo operaciones por el feriado.
"
"4 julio, 2019","
Finalizó una cosecha de soja récord
","
La Bolsa de Buenos Aires dio por terminada la recolección con el récord de 56 millones de toneladas.
"
"3 julio, 2019","
Importantes subas de los granos en Chicago
","
En el mercado argentino hubo mayor volumen de negocio que el martes y volvió a destacarse la demanda de maíz.
"
"3 julio, 2019","
El Gobierno subió la estimación de maíz y bajó la de soja
","
Agroindustria proyecta 57 mill/tn maiceras (un millón más) al recalcular la superficie y por los grandes rendimientos. En cambio, la cosecha de soja sufrió un recorte de 300 mil/tn.
"
"3 julio, 2019","
Las cuatro cadenas granarias analizaron con Etchevehere el acuerdo Mercosur-UE
","
El Acuerdo promoverá la reducción de barreras arancelarias y no arancelarias, agilizando el comercio bilateral, a través del establecimiento de plazos y procedimientos.
"
"2 julio, 2019","
Los granos se recuperaron en Rosario; disparidad en Chicago
","
En la plaza estadounidense, soja y trigo cerraron con pérdidas y el maíz cortó una raja de bajas de 4 jornadas.
"
"2 julio, 2019","
Bajas en Chicago tras el informe del Usda (repercutieron en Rosario)
","
La plaza argentina tuvo poca actividad (volvió a destacarse el maíz de entrega corta). El informe del Usda resaltó avances en la siembra estadounidense.
"
"29 junio, 2019","
Quedan 80 mil/ha para culminar la cosecha de soja
","
Por los encharcamientos y humedad no se pudieron trillar los últimos lotes que quedan en el norte y sur del área agrícola argentina.
"
"25 junio, 2019","
La soja, a pérdida en Rosario y en Chicago
","
En la plaza argentina, siguió la tendencia de pocas operaciones, con pedidos para el maíz. En la estadounidense, las bajas se dieron por los pronósticos de mejoras climáticas.
"
"25 junio, 2019","
El Usda reportó avances en las siembras de maíz y de soja
","
También del trigo de primavera. La implantación de maíz y soja estás cerca del final (aunque muy tarde).
"
"24 junio, 2019","
Alzas en Chicago; pocas operaciones en Rosario
","
En el mercado rosarino, los precios estuvieron entre estables y con leve baja.
"
"19 junio, 2019","
La soja operó con pérdidas en Rosario y en Chicago
","
En la plaza argentina, los cierres fueron dispares; en la estadounidense todos los granos cerraron en baja.
"
"19 junio, 2019","
Aumentó 14,6% en abril el procesamiento de oleaginosas
","
El sector logró revertir la caída sufrida en 2018 (sequía). Son datos del primer cuatrimestre.
"
"18 junio, 2019","
La soja operó con suba leve en Rosario y estable en Chicago
","
En la plaza argentina, se destacó la demanda maíz con descargas próximas. En la estadounidense bajaron el trigo y el maíz.
"
"18 junio, 2019","
Rindes históricos en la cosecha de soja de Córdoba
","
En la zona núcleo fueron los mejores de las últimas 15 campañas. En el centro-norte, los segundos más altos. En el sur, también superiores al promedio histórico.
"
"14 junio, 2019","
Por pronóstico de más lluvias, nuevas subas en Chicago
","
En Rosario, se destacó la gran demanda de maíz y de trigo. La soja cerró estable.
"
"14 junio, 2019","
Cosecha de soja: sólo restan levantar lotes en el NEA
","
Ya se trilló el 98,5.% de la superficie; quedan 240 mil/ha de finalizar. El rendimiento promedio nacional es de 33,8 qq/ha.
"
"13 junio, 2019","
Granos: subas en Chicago, jornada dispar en Rosario
","
En la plaza estadounidense siguen las dudas respecto de la continuidad de las siembras de soja y maíz. En la plaza argentina se destaca la demanda y precios del maíz. ROSARIO (NAP). Este jueves,...
"
"13 junio, 2019","
La BCR corrigió sus estimaciones de maíz y soja y dio la 1ra de trigo
","
La Bolsa rosarina corrigió a 50,5 millones de toneladas la cosecha maicera y bajó a 56,5 mill/tn. Para la campaña de trigo espera una producción de 22 mill/tn.
"
"13 junio, 2019","
Alto incremento de las DJVE de maíz y soja
","
Las ventas anticipadas del cereal se cuadruplicaron y las de la oleasginosa se duplicaron respecto del año pasado.
"
"12 junio, 2019","
Miércoles de bajas en Rosario y subas en Chicago
","
El mercado argentino registró pocos negocios. En el estadounidense primaron los pronósticos de lluvias que podrían postergar aún más las siembras.
"
"11 junio, 2019","
Alzas en todos los granos tras el informe del Usda con menores proyecciones
","
En Rosario se negoció un gran volumen y lo más demandado volvió a ser el maíz. El Departamento redujo las existencias finales de EEUU.
"
"11 junio, 2019","
El Usda repitió las proyecciones para Argentina en soja y maíz
","
Las mantuvo en 49 y 56 millones de toneladas, respectivamente. Para la nueva campaña de soja proyectó una caída de 3 mill/tn.
"
"10 junio, 2019","
Granos: Rosario dispar, Chicago con subas
","
En la plaza argentina, la soja disponible se negoció con bajas y la de entrega en agosto con subas. ROSARIO (NAP). El comienzo de actividades semanal en el mercado de granos de la Bolsa...
"
"10 junio, 2019","
Ciclo 2019/20: la soja volverá a ceder terreno al trigo y al maíz
","
Según las proyecciones de la Bolsa de Rosario, la actual campaña tendrá ‘récord de rotaciones’. ROSARIO (NAP). El trigo y maíz aumentaron de manera interrumpida el área implantada en 5 años. Para graficarlo, la...
"
"7 junio, 2019","
La soja se negoció a la baja en Rosario y en Chicago
","
La plaza argentina tuvo poco movimiento. En la estadounidense predominaron las bajas exportaciones que registra el país. ROSARIO (NAP). Este viernes transcurrió con discretas operaciones comerciales y ofertas dispares en el mercado de granos...
"
"7 junio, 2019","
La cosecha de soja ya cubrió más del 90 por ciento de la superficie asignada
","
Para el cultivo de maíz, los rindes registradosobservan productividades por sobre los promedios de las campañas previas en las provincias de Córdoba y Buenos Aires. BUENOS AIRES (NAP) Mientras avanza la siembra de los...
"
"5 junio, 2019","
Bajas en las cotizaciones de Rosario y Chicago
","
Las caídas se dieron tanto en Rosario como en Chicago. En la plaza argentina sigue destacada la demanda de maíz. BUENOS AIRES (NAP). El miércoles fue una jornada con bajas en los precios de...
"
"5 junio, 2019","
Una web para el avance sustentable de la soja en el Gran Chaco
","
Entidades ambientalistas junto a multinacionales sojeras lanzaron Agroideal, la primera plataforma online con variables ambientales y sociales para saber dónde plantar la oleaginosa. BUENOS AIRES (NAP). La organización ambiental global The Nature Conservancy (TNC)...
"
"4 junio, 2019","
Subas de la soja y el maíz en Chicago tras informe del Usda
","
El Ministerio agrícola estadounidense informó que las siembras tienen un gran retraso. En Rosario, los precios permanecieron estables en una jornada de pocos negocios. ROSARIO (NAP). Este martes, el mercado de granos de la...
"
"4 junio, 2019","
El Usda reportó el retraso en la siembra estadounidense de maíz y soja
","
Por el mal clima, la implantación del cereal está 40% por debajo de los promedios históricos; la soja, casi 60% detrás. Y mucho de lo implantado se encuentra en emergencia. BUENOS AIRES (NAP). La...
"
"3 junio, 2019","
Arranque de semana con precios dispares
","
Tanto en Rosario como en Chicago. En la plaza estadounidense, la soja cerró con ganancias. ROSARIO (NAP). Este lunes, el mercado de granos de la Bolsa de Comercio de Rosario presentó ofertas de compras...
"
"31 mayo, 2019","
La cosecha de soja va a estirar el final
","
Ya se trilló más del 90% del territorio pero se prevé que el tramo final se va a ralentizar por los excesos de humedad en los lotes. BUENOS AIRES (NAP). La recolección de soja...
"
"28 mayo, 2019","
Jornada de alza para todos los granos
","
La soja subió $300 en la Bolsa de Rosario, donde hubo mucha demanda para el maíz y el trigo. En Chicago, todos los granos registraron subas. ROSARIO (NAP). Activa jornada de negocios este martes...
"
"27 mayo, 2019","
Brasil aprobó la soja transgénica HB4 desarrollada en Argentina
","
Tiene incorporados genes que la hacen mas tolerante a la sequía. BUENOS AIRES (NAP). La soja HB4, tolerante a sequía, recbió la aprobación comercial de la Comisión Técnica Nacional de Bioseguridad de Brasil, lo...
"
"24 mayo, 2019","
La soja alcanzaría un rinde récord de promedio nacional de 33,5 qq/ha
","
La buena cosecha en la región núcleo compensa las pérdidas por inundaciones en el norte. Ya se cosechó el 85% de la superficie y la estimación se mantiene en 56 mill/tn. BUENOS AIRES (NAP)....
"
"23 mayo, 2019","
La soja, con demanda y precio en Rosario; en caída en Chicago
","
En el mercado estadounidense todos los granos cerraron en baja por la continuidad de la falta de acuerdo entre China y Estados Unidos. ROSARIO (NAP). El mercado de granos de la Bolsa de Comercio...
"
"22 mayo, 2019","
Alzas para la soja en Rosario y en Chicago
","
Ambos mercados cotizaron en forma dispar: el maíz perdió en la plaza argentina y ganó en la estadoundense (donde cayó el trigo). ROSARIO (NAP). Este miércoles, el mercado de granos de la Bolsa de...
"
"21 mayo, 2019","
Buena demanda para soja y maíz en Rosario
","
Mejoran los precios. En Chicago, subió la soja  en una jornada con cierres dispares. ROSARIO (NAP). El mercado de granos de la Bolsa de Comercio de Rosario dio lugar este martes a una rueda...
"
"21 mayo, 2019","
Exportadores de granos ya se aseguraron el triple de la cosecha de 2018
","
Hay comprometidas compras por 20 millones de toneladas de maíz y soja. También mejoraron los precios. Son datos del 2do trimestre. ROSARIO (NAP). Las exportaciones comprometidas de granos gruesos en el segundo trimestre del año...
"
"21 mayo, 2019","
Cómo nutrir sojas de alto rendimiento
","
Ganancias con fósforo y azufre ¿Hace falta el nitrógeno? Consejos del Inta Oliveros. ROSARIO (NAP). Un alto rendimiento en soja es de entre 5.500 a 6.500 kg/ha, y que para esto se debe considerar...
"
"21 mayo, 2019","
Víctimas de la guerra: La soja
","
Hoy en EEUU se registra un avance muy lento de la siembra de soja y maíz y eso suele ir acompañado de una caída de los rindes potenciales. SALTA (NAP) El reconocido analista de...
"
"18 mayo, 2019","
Nutrición para alta producción y rentabilidad en ambientes saludables
","
Diferentes maneras de encarar las estrategias de manejo de cultivo en función de las variables del ambiente que definen el rendimiento. ROSARIO (NAP). Para diseñar un esquema de fertilización es indispensable considerar los limitantes...
"
"18 mayo, 2019","
Buena demanda para la soja y el maíz argentino en Rosario
","
La demanda se mantuvo firme a pesar de las caídas en Chicago. ROSARIO (NAP). La semana de operaciones en el Mercado Físico de Granos de la Bolsa de Comercio de Rosario concluyó con una...
"
"17 mayo, 2019","
Una cosecha de soja cada vez más grande
","
La BCBA elevó la estimación de producción de Argentina a 56 mill/tn. Ponderó los altos rendimientos que se dan en la región agrícola núcleo. BUENOS AIRES (NAP). La Bolsa de Cereales de Buenos Aires...
"
"14 mayo, 2019","
Buena jornada para los granos
","
Se dieron subas en Rosario y en Chicago, con alta demanda. Sólo el trigo permaneció sin cambios en la plaza santafesina. ROSARIO (NAP). El mercado de granos contó este martes con una intensa demanda...
"
"14 mayo, 2019","
Estrategias de manejo para el norte argentino con nuevas tecnologías para maíz y soja
","
Las nuevas variedades poseen un excelente paquete sanitario que incluye tolerancia a Roya, Tizón y enfermedades de la espiga, y muy buen comportamiento a vuelco y quebrado. BUENOS AIRES (NAP) Cada escenario tecnológico muestra...
"
"13 mayo, 2019","
Mercado fortalecido en Rosario; dispar en Chicago
","
La plaza argentina operó con buen volumen de negocios a partir de una activa demanda por granos gruesos con entrega inmediata. En el estadounidense, presionan los stocks. ROSARIO (NAP). Gran inicio de semana en...
"
"10 mayo, 2019","
Dos noticias sobre la cosecha de soja
","
En el NEA, los excesos hídricos y el pronóstico de nuevas lluvias hacen incierta la trilla. En el resto del país las cosechas están entregando rendimientos altos. La BCBA mantiene por ahora su estimación...
"
"10 mayo, 2019","
La soja cerró en Chicago con el precio más bajo de la última década
","
Cerró a 294 dólares la tonelada. El mercado estadounidense cayó por el recrudecimiento del conflicto comercial entre EEUU y China. BUENOS AIRES (NAP).La soja cerró la jornada en el mercado de Chicago con su...
"
"8 mayo, 2019","
La soja ganó en Rosario y perdió en Chicago
","
Maíz y trigo cerraron con leves bajas en las dos plazas. ROSARIO (NAP). Este miércoles el mercado de granos de la Bolsa de Comercio de Rosario contó con ofertas de compras alcistas tanto por...
"
"7 mayo, 2019","
La soja dejó de caer y superó los 300 dólares
","
Acumulaba 7 jornadas seguidas de pérdidas en Chicago. También ganaron el trigo y el maíz. ROSARIO (NAP). Los principales granos se recuperan en el mercado de Chicago a partir de compras técnicas luego de...
"
"6 mayo, 2019","
Caídas generalizadas en Chicago por el conflicto de aranceles entre EEUU y China
","
La soja perforó los 300 dólares, en su séptima jornada de descenso. ROSARIO (NAP). Los futuros de trigo cerraron la rueda de operaciones de este lunes levemente en baja debido a ventas técnicas de...
"
"3 mayo, 2019","
Avanzó al 60% la cosecha de soja
","
Se mantiene la estimación de 55 mill/tn pero podría ser revisada hacia abajo por las pérdidas en el norte por las lluvias. BUENOS AIRES (NAP). El progreso en la cosecha de soja ya se...
"
"3 mayo, 2019","
Soja: subas en Rosario y bajas en Chicago
","
En la plaza argentina hubo intensa actividad este jueves. ROSARIO (NAP). El mercado de granos de la Bolsa de Comercio de Rosario este jueves contó con muy buena actividad comercial, principalmente en la demanda...
"
"1 mayo, 2019","
Por las inundaciones del norte el INTA recomienda estar atento a posible estrés hidrico  de soja y algodón
","
En marzo se registraron 258 milímetros (mm) de lluvias en la región, 132 mm más que lo normal BUENOS AIRES (NAP) Las intensas lluvias registradas en las últimas semanas generaron anegamientos que ponen en...
"
"30 abril, 2019","
La soja operó en baja
","
Perdió precio en Chicago y Rosario; en esta plaza argentina las bajas afectaron también al trigo y al maíz. ROSARIO (NAP). La jornada de este martes en la Bolsa de Comercio de Rosario presentó...
"
"30 abril, 2019","
Soja: estable en Rosario, a pérdida en Chicago
","
El mercado estadounidense sigue ponderando la acumulación de stock. En Rosario, la oleaginosa cerró en 215 dol/tn, mismo valor del viernes. ROSARIO (NAP). Este lunes el mercado de granos de la Bolsa de Comercio...
"
"26 abril, 2019","
Los rindes de la soja se mantienen por sobre el promedio de las últimas campañas
","
La recolección avanzó a la mitad de la superficie y la estimación de la BCBA se mantiene en 55 mill/tn. BUENOS AIRES (NAP). La cosecha de soja de la campaña 2018/19 de Argentina mantiene...
"
"25 abril, 2019","
El primer lote de soja triplicó el valor de la pizarra
","
Se remató en $ 27.500 la tonelada. Sucedió en la subasta que organiza todos los años la Bolsa de Comercio de Rosario. ROSARIO (NAP). En el recinto de operaciones de la Bolsa de Comercio...
"
"23 abril, 2019","
Los futuros de la soja se negociaron a la baja
","
En Chicago, la caída fue mas pronunciada: persisten las dudas por la demanda por la falta de acuerdo entre EEUU y China. ROSARIO (NAP). En la rueda de este martes el mercado de granos...
"
"22 abril, 2019","
Cayeron todos los granos en Rosario y Chicago
","
En el mercado argentino se concretó un volumen menor de operaciones. ROSARIO (NAP). Este lunes, el mercado de granos de la Bolsa de Comercio de Rosario contó con discretos volúmenes comercializados y ofertas de...
"
"18 abril, 2019","
Los rindes de la soja se mantienen por encima de los 40 qq/ha
","
Es un nivel récord. La estimación sigue en 55 mill/tn. Informe de la BCBA de todas las regiones de Argentina. BUENOS AIRES (NAP). La ventana de buen clima permitió registrar muy buenos progresos en...
"
"16 abril, 2019","
Sorprende la baja proteína de la soja de las primeras cosechas
","
La calidad actual de la oleaginosa deja a la harina argentina casi 2 puntos por debajo de estándar internacional. BUENOS AIRES (NAP). Si bien se trata de resultados parciales de una cosecha que recién...
"
"13 abril, 2019","
El mercado de granos cerró la semana con disparidad
","
La soja bajó en Chicago, donde subieron el maíz y el trigo. ROSARIO (NAP). Este viernes finalizó una nueva semana de negocios en la Bolsa de Comercio de Rosario con un mercado granario que...
"
"12 abril, 2019","
Por los altos rindes le dan a la soja 2 mill/tn más
","
La Bolsa de Buenos Aires proyecta ahora 55 millones de toneladas. Los rendimientos promedios son los segundos más altos en 15 años. BUENOS AIRES (NAP). La recolección de soja de Argentina registró un gran impulso...
"
"11 abril, 2019","
Soja y maíz, con bajas leves en Rosario y Chicago
","
El trigo cerró sin cambios en la plaza argentina y logró ganancias en la estadounidense.  ROSARIO (NAP). En la rueda de este jueves, el mercado de granos de la Bolsa de Comercio de Rosario...
"
"11 abril, 2019","
La Bolsa de Rosario espera una cosecha mayor de soja y de maíz
","
Para la oleaginosa: 56 mill/tn (2 millones más); para el cereal: 48 mill/tn. Con datos de la trilla marcan que los rendimientos están por encima de los niveles estimados hace un mes. ROSARIO (NAP)....
"
"10 abril, 2019","
Subieron la soja y el maíz
","
Tanto en Rosario como en Chicago. El trigo cayó en EEUU. ROSARIO (NAP). Este miércoles, el mercado de granos de la Bolsa de Comercio de Rosario local contó con ofertas de compras alcistas para...
"
"10 abril, 2019","
Alerta amarilla en Córdoba por una maleza con resistencia múltiple
","
Se trata de un biotipo de eleusine índica o ‘pata de gallina’ que tuvo fallas de control con glifosato y FOP en Hernando. CÓRDOBA (NAP). La Red de Manejo de Plagas de la Asociación...
"
"8 abril, 2019","
La fábricas locales salieron a comprar soja
","
Hubo demanda firme por el poroto en Rosario. En Chicago, la oleaginosa cerró sin cambios y sufrieron pérdidas el maíz y el trigo. ROSARIO (NAP). El lunes de comienzo de actividades en la Bolsa...
"
"5 abril, 2019","
Las malezas difíciles subieron costos para su control a niveles previos a la soja RR
","
La tolerancia o resistencia que alcanzaron el yuyo colorado o la rama negra subió el costo de 1,7 quintales a más de 4 qq, de acuerdo a un estudio del Inta 9 de Julio....
"
"4 abril, 2019","
La soja se negoció con ganancias
","
Tanto en Rosario como en Chicago. El maíz sólo subió en la plaza argentina y cayó en la estadounidense.  ROSARIO (NAP). La rueda de negocios de este jueves en el mercado de granos de...
"
"1 abril, 2019","
Rosario abrió la semana con pocas negociaciones
","
En Chicago se registraron subas: ganó la confianza en un acuerdo entre EEUU y China. ROSARIO (NAP). Este lunes, en la Bolsa de Comercio de Rosario el mercado de granos contó con ofertas de compras...
"
"30 marzo, 2019","
El Usda aumentó los stocks estadounidenses y creció la tendencia a la baja
","
Todos los futuros cayeron este viernes. Las reservas de soja están hoy en 73,92 mill/tn (el año pasado a la fecha eran de 24,76). En Rosario, bajó el maíz y los otros cerraron estables....
"
"29 marzo, 2019","
La cosecha de soja ‘aún no cobra impulso’
","
Tiene un retraso de 7% respecto de 2018. En tanto, los rendimientos de las recolecciones permiten mantener la expectativa de producción en 53 mill/tn. BUENOS AIRES (NAP). La Bolsa de Cereales de Buenos Aires...
"
"28 marzo, 2019","
La soja y el maíz subieron en Chicago
","
El trigo cayó. En Rosario se dio una jornada con pocos negocios y con pérdidas para la soja. ROSARIO (NAP). En la rueda de este jueves, el mercado de granos de la Bolsa de...
"
"28 marzo, 2019","
La soja cayó en Rosario y en Chicago
","
En el mercado argentino hubo pocas ofertas para la oleaginosa. Las compras las concentraron el maíz y el trigo. ROSARIO (NAP). En la rueda de este miércoles, el mayor volumen de negocios de maíz...
"
"27 marzo, 2019","
Recomendaciones para la cosecha de la campaña gruesa
","
Para evitar pérdidas, técnicos del Inta recomiendan una regulación adecuada de la máquina de acuerdo a la situación de cada lote, entre otras.  MANFREDI, Córdoba (NAP). Durante la campaña 2017/18 la cosecha de cultivos soja...
"
"26 marzo, 2019","
El maíz sigue en alza en Rosario
","
La soja cerró en baja. En Chicago hubo pérdidas para todos los granos. Los productores estadounidenses sembrarían más soja poniendo otro argumento bajista. ROSARIO (NAP). El negocio de los granos continúa la semana desarrollándose...
"
"22 marzo, 2019","
La soja se cosecha en varias regiones con buenos rindes
","
Ya se está trillando en toda la periferia del área agrícola núcleo. La BCBA mantiene sus proyecciones. BUENOS AIRES (NAP). La Bolsa de Cereales de Buenos Aires informó que durante la última semana se...
"
"21 marzo, 2019","
Jornada con alzas en Rosario y en Chicago
","
Este miércoles hubo mayores ofertas en la plaza rosarina. En la estadounidense traccionaron las mejores expectativas para un acuerdo comercial entre China y EEUU. ROSARIO (NAP). Este miércoles se registró una mayor actividad en...
"
"18 marzo, 2019","
Mercado estable en Rosario y con bajas en Chicago
","
En el arranque de la semana, la plaza argentina registró poca actividad. ROSARIO (NAP). Comenzó una nueva semana de negociaciones en la Bolsa de Comercio de Rosario dejando como resultado un discreto nivel de...
"
"13 marzo, 2019","
Jornada dispar para la soja en Rosario y en Chicago
","
Perdió en la plaza argentina y ganó en la estadounidense. El maíz repitió la jornada de la oleaginosa en los dos mercados. ROSARIO (NAP). La jornada de este miércoles en el mercado de granos...
"
"13 marzo, 2019","
Las últimas lluvias pusieron en riesgo casi 20% de la soja en región centro
","
Es una franja del este de Córdoba, centro sur de Santa Fe y NE bonaerense, lo que va lloviendo en marzo alcanza al promedio de todo el mes. También en el NEA hubo lluvias...
"
"9 marzo, 2019","
La Bolsa de Buenos Aires mantiene su proyección de producción de soja
","
Estima 53 mill/tn. Las lluvias aportaron humedad necesaria en muchas zonas, aunque provocaron un exceso en otras. BUENOS AIRES (NAP). Un nuevo frente de tormenta volvió a aportar abundantes precipitaciones durante el pasado fin...
"
"7 marzo, 2019","
La soja subió hasta 5 dólares en Rosario
","
También maíz y trigo tuvieron alzas importantes. En Chicago, hubo precios dispares. ROSARIO (NAP). La variabilidad del tipo de cambio se hizo sentir en la operatoria de granos de este jueves en la Bolsa...
"
"6 marzo, 2019","
Cotizaciones dispares en Rosario y en baja en Chicago
","
En la plaza argentina, la soja y el maíz operaron con ganancias y el trigo y el girasol permanecieron estables. ROSARIO (NAP). Este miércoles, primer día de operaciones en la Bolsa de Comercio de...
"
"6 marzo, 2019","
Buen nivel de nutrición en el trigo; flojo en la soja
","
El cereal lideró el ranking de reposición de nutrientes. La soja fue la que más extrajo y menos repuso. Argentina mejoró en general en 13% respecto de la campaña anterior (aunque favorecido por la...
"
"1 marzo, 2019","
Precios dispares en Rosario y en Chicago
","
En la plaza rosarina hubo pocos negocios; la soja bajó. En Chicago, la oleaginosa tuvo un rebote positivo. ROSARIO (NAP). Este viernes, el mercado de granos de la Bolsa de Comercio de Rosario contó...
"
"28 febrero, 2019","
Rosario, estable; Chicago, con bajas
","
En la plaza argentina se concretaron pocos negocios. En la estadounidense sigue la incertidumbre sobre el conflicto comercial de EEUU con China. ROSARIO (NAP). Este jueves, el mercado de granos de la Bolsa de...
"
"28 febrero, 2019","
La soja mejoró con las lluvias pero se complicó en el sur por la helada
","
Se registraron pérdidas en Buenos Aires y La Pampa. Hasta ahora, la BCBA mantiene su estimación en 53 millones de toneladas. BUENOS AIRES (NAP). Hasta este jueves, la mayor parte del área implantada con...
"
"28 febrero, 2019","
Argentina aprobó el evento transgénico 53: una soja china
","
Es tolerante a herbicidas y fue desarrollado en joint venture entre Bioceres/Indear y un laboratorio chino. BUENOS AIRES (NAP). La Secretaría de Agroindustria de Argentina informó la aprobación del nuevo evento biotecnológico para el cultivo...
"
"28 febrero, 2019","
Le piden a Macri que no se ‘primarice’ el negocio de la soja
","
El Presidente encabezó la primera reunión de la Mesa de todo el sector y el gobierno. Escuchó planteos sobre cómo complicaron las retenciones a la industralización del poroto. ROSARIO (NAP). En el puerto de...
"
"27 febrero, 2019","
Miércoles de bajas para todos los granos
","
Se dieron en Rosario y en Chicago. En la plaza argentina, sólo ganó la oleaginosa con entrega mayo; y sigue alta la demanda de maíz. ROSARIO (NAP). Este miércoles. el mercado de granos de la Bolsa...
"
"27 febrero, 2019","
Soja: Se esperan entre 51 y 55 millones de toneladas en Argentina
","
Según el informe publicado por Oil World el 15 de febrero, la molienda 2019 subiría apenas 4,5%. En 2018, la industria se abasteció con importaciones. BUENOS AIRES (NAP) La producción de poroto de soja...
"
"26 febrero, 2019","
Mercado de Rosario con alta demanda para el maíz
","
El cereal fue muy buscado por la exportación, pero no cambió su cotización. La soja cotizó en baja. En Chicago, hubo bajas generalizadas. ROSARIO (NAP). Este martes, la Bolsa de Comercio de Rosario concentró...
"
"26 febrero, 2019","
El Gobierno abre el juego en la Mesa de la Soja
","
Macri encabezará en Timbúes la 1ra reunión entre funcionarios del Gobierno con ruralistas y la cadena industrial y comercial de la soja. BUENOS AIRES (NAP). El presidente de Argentina, Mauricio Macri, encabezará este miércoles...
"
"25 febrero, 2019","
Soja: estable en Rosario, con aumentos en Chicago
","
El mercado argentino cerró con precios precios dispares. El maíz perdió en las dos plazas. ROSARIO (NAP). Este lunes, la ronda de negocios en la Bolsa de Comercio de Rosario contó con ofertas de...
"
"22 febrero, 2019","
La soja de la región núcleo necesita lluvias
","
Lo advirtió la Bolsa de Buenos Aires que estimó que 30% de los cultivos está en condición de regular a seca. BUENOS AIRES (NAP). En la última semana, la zona agrícola núcleo de la...
"
"21 febrero, 2019","
Paraguay triplicó en enero la exportación de soja
","
Pero la producción aceitera del país disminuyó. Argentina le compró la mitad de los porotos exportados en el mes. ASUNCIÓN (NAP). En el primer mes del año, Paraguay exportó 900.097 toneladas de soja en...
"
"20 febrero, 2019","
Argentina exportará más aceite de soja a la India
","
El convenio firmado se propone incrementar de 1.500 millones de dólares de exportación en aceite de soja en 2018 a 2.000 millones de dólares. BUENOS AIRES (NAP)  La Cámara de la Industria Aceitera de...
"
"19 febrero, 2019","
En un mercado muy activo, subieron todos los granos
","
La Bolsa de Rosario tuvo un alto volumen de negocios. En el mercado norteamericano, los granos cerraron con pérdidas. ROSARIO (NAP). En la jornada de este martes, el mercado de granos de la Bolsa...
"
