date,title,body
"3 marzo, 2020","
El CIG advirtió que los stocks de maíz 2020 serán los menores en 6 campañas
","
La producción mundial mermaría 1,6% (sin embargo, el Consejo subió su estimación respecto de enero). Para Argentina espera 53,1 mill/tn y más exportación.
"
"29 febrero, 2020","
El viernes, la soja volvió a cotizar en el mercado de Rosario
","
En las jornadas anteriores no hubo ofertas, en el marco del cierre del registro de exportaciones. En Chicago, la oleaginosa cerró con bajas.
"
"28 febrero, 2020","
Maíz: las ‘muy buenas perspectivas de rindes’ elevaron la estimación a 50 mill/tn
","
Ya comenzaron las primeras cosechas con rindes muy buenos en Santa Fe y Entre Ríos.
"
"25 febrero, 2020","
Finalizó la siembra de sorgo con 750 mil/ha
","
La condición del cultivo es bueno en todo el país, excepto en Chaco, con lotes afectados por las últimas lluvias.
"
"20 febrero, 2020","
El maíz temprano comenzó a cosecharse con rindes altos
","
La trilla se concentra en el Centro-Norte de Santa Fe y Centro-Este de Entre Ríos. La BCBA mantuvo su estimación de producción.
"
"19 febrero, 2020","
Las cosechas de soja y maíz alcanzarán las 105 mill/tn
","
La BCR evaluó que las últimas lluvias beneficiaron los cultivos y se perfilan a obtener muy buenos rendimientos.
"
"14 febrero, 2020","
Finalizó la siembra de maíz y se espera una cosecha récord
","
La BCBA proyecta una producción de 49 mill/tn. E informó que 98% de los lotes sembrados están en alta condición.
"
"7 febrero, 2020","
Maíz: Ya se sembró la totalidad de los lotes asignados al cultivo
","
En el caso de la soja, el 96% del cultivo se encuentra actualmente con una condición hídrica entre “adecuada y óptima”, remarcó la entidad.
"
"31 enero, 2020","
Se siembran en el norte los últimos lotes destinados a maíz
","
En tanto, la BCBA relevó muy buenas expectativas de rinde en las siembras tempranas en el Núcleo Norte y Sur del área maicera. 
"
"30 enero, 2020","
La fertilización aumentó 21% pero ‘aún hay potencial de rinde por ganar’
","
Es un diagnóstico de la Bolsa de Cereales de Buenos Aires. Cuáles fueron las dosis promedio aplicadas de nitrógeno y fósforo en cada zona del país.
"
"30 enero, 2020","
Esta semana se concretaron las primeras cosechas de maíz temprano en Santa Fe
","
Los rindes se ubicaron entre 55 y 65 qq/ha. En las regiones lecheras, ya se cosechó 60% del cereal destinado a picado.
"
"23 enero, 2020","
En Santa Fe denuncian numerosos ataques de palomas y cotorras a los cultivos
","
Ocurren en el norte y centro de la provincia. ‘Están depredando’ los lotes de girasol, y en menor medida de maíz.
"
"22 enero, 2020","
Productores de Entre Ríos desmienten que falte maíz
","
La Mesa de Enlace entrerriana emitió un comunicado respondiendo a un alerta de la industria avícola.
"
"21 enero, 2020","
La Bolsa de Córdoba proyecta una racha de buenos precios para los granos
","
Soja, maíz y trigo están ‘estables’ pero con ‘probabilidades alcistas’. La oleaginosa es la que acumula las mayores dudas.
"
"20 enero, 2020","
Trigo y maíz a la baja en el mercado de granos de Rosario
","
Fue una jornada con poca actividad; no hubo ofertas para la soja. Chicago no operó por feriado.
"
"17 enero, 2020","
Productores de pollos denuncian falta de maíz
","
Lo advirtió la cámara Cepa. Dijo que las empresas no logran aprovisionarse a pesar de que están dispuestas a pagar más por el cereal.
"
"15 enero, 2020","
El maíz de zona núcleo se recuperó y será (casi) récord
","
Alcanzará la 2da mejor campaña de la historia, según la BCR que proyectó 14 mill/tn. Tras un arranque con sequía, las últimas lluvias provocaron ‘lo imposible’.
"
"13 enero, 2020","
Argentina exportó el récord de 81 mill/tn de maíz y soja en 2019
","
Las ventas del cereal acumuladas entre enero y diciembre de 2019 alcanzaron el récord de 36.050.000 toneladas.
"
"13 enero, 2020","
La siembra de sorgo avanzó al 70% de la superficie estimada
","
Las lluvias mejoraron las siembras de primavera y renovaron las reservas para la incorporación de planteos tardíos y de segunda ocupación.
"
"7 enero, 2020","
Soja y maíz, sin rentabilidad en campo alquilado en la mejor zona de Buenos Aires
","
Por los costos, retenciones y otros impuestos tienen márgenes negativos en el noroeste. Sólo el girasol tiene rentabilidad en algunas zonas.
"
"3 enero, 2020","
¿Cómo reaccionaría la clase política si le redujeran en un 46% sus ingresos?
","
 Las retenciones subirán 125% para los cereales y 34% para la soja. los sectores petrolero y minero, que aportarán el 8% del precio FOB declarado por ellos mismos, cuando el agro aportará el 33%...
"
"3 enero, 2020","
Maíz: mejoró la condición hídrica justo en la etapa de definición de rindes
","
La siembra alcanzó al 83%. Los avances más importantes se registraron en las provincias de Córdoba y Santiago del Estero.
"
"2 enero, 2020","
El acuerdo comercial entre EEUU y China impulsa los negocios de granos
","
La 1ra rueda del año cerró con subas en Chicago en los tres principales granos. En Rosario, el nivel de negocios sigue reducido.
"
"27 diciembre, 2019","
El maíz tuvo lluvias oportunas
","
Ayudaron a los cultivos tempranos, que se encuentran en etapa de definición de rindes. Ya se sembró el 75% de la superficie estimada para el cereal.
"
"26 diciembre, 2019","
Cotizaciones dispares en la jornada de granos de este jueves
","
Siguen las rondas de negocios con oferta escasa en Rosario. El maíz y la soja subieron en Chicago.
"
"20 diciembre, 2019","
El arancel para la soja quedó en 33 puntos porcentuales
","
Los pequeños productores tendrán la posibilidad de obtener una compensación a partir de la creación de fondo especial que se financiará con los recursos provenientes de las retenciones.
"
"12 diciembre, 2019","
Buen ritmo de siembra del maíz tardío en sur y centro (se demoró en otras zonas)
","
La falta de humedad frenó las tareas pero la BCBA estimó una buena recarga de los perfiles tras las lluvias. Los cultivos tempranos presentaban también alguna complicación.
"
"11 diciembre, 2019","
Informe del Usda con pocas novedades
","
Mantuvo sus estimaciones de soja y maíz de Estados Unidos, Argentina y Brasil. Hubo ajustes para el trigo argentino. Igual, hubo subas en el mercado.
"
"6 diciembre, 2019","
Se largó esta semana la siembra de maíz tardío
","
El territorio ocupado por el manejo ‘temprano’ ocupó 48,7% del área maicera estimada en 6,3 mill/ha.
"
"3 diciembre, 2019","
La siembra de sorgo avanzó al 40% de la superficie estimada
","
Las tareas progresaron en las provincias de San Luis, Santa Fe, Córdoba y Buenos Aires.
"
"29 noviembre, 2019","
Maíz: lluvias le dieron una buena recarga al suelo para el inicio de los ‘tardíos’
","
La BCBA informó que esta semana la siembra del manejo ‘temprano’ avanzó hasta cubrir cerca del 50% del área destinada al cereal. 
"
"28 noviembre, 2019","
Proyección de precios: trigo a la baja; maíz, al alza; soja estable
","
Se espera una alta producción triguera y un consumo global récord que no alcanzaría mejorar el negocio. El maíz, con perspectiva alcista a mediano plazo.
"
"27 noviembre, 2019","
Autorizaron subas en los precios de los biocombustibles
","
El biodiesel subió 14%. En el caso del bioetanol, se igualaron los precios para el de maíz y el de caña de azúcar, ambos cuestan $29,8 el litro.
"
"22 noviembre, 2019","
Bolsa de Buenos Aires recorta 100 mil/ha al maíz
","
Relevó una condición ‘regular’ de humedad en zonas donde se va a iniciar la siembra ‘tardía’. El avance nacional es de 47%.
"
"21 noviembre, 2019","
El Inta relevó el estado de los cultivos en las principales provincias agrícolas
","
Estado del trigo, girasol, maíz y soja en Córdoba, Santa Fe, Entre Ríos, Buenos Aires y La Pampa.
"
"19 noviembre, 2019","
Los granos tuvieron ganancias en Chicago y pérdidas en Rosario
","
En la plaza argentina hubo pocos negocios (concentrados en cereales). En la estadounidense, el trigo subió por posibles deficiencias en cultivos, y maíz y soja por mayores compras.
"
"19 noviembre, 2019","
Apuran las ventas de granos antes del cambio de Gobierno
","
El sector descuenta que habrá un aumento de las retenciones. Las ventas anticipadas de maíz son récord; las de soja, la mayores en 7 años.
"
"14 noviembre, 2019","
Jornada positiva del maíz
","
Cerró con ganancias en Rosario y en Chicago. En el caso de la soja, el comportamiento fue dispar entre los mercados.
"
"12 noviembre, 2019","
El maíz en 3 escenarios: con las retenciones k se cultivaría a pérdida
","
Con una alícuota del 20% como regía en 2015, el maíz temprano perdería dinero en la mitad de la provincia de Córdoba; y el tardío, directamente sería inviable.
"
"9 noviembre, 2019","
Las sorpresas del informe del Usda de noviembre
","
Luego de la publicación del informe mensual el maíz opera con algunas subas mientras que la soja pierde algo más de US$ 1.
"
"6 noviembre, 2019","
Maíz 2019/20: menos margen económico y menor intención de siembra
","
El área sembrada con el cereal se recorta y se desvanece la posibilidad de repetir el récord. Un análisis de la Bolsa de Rosario de los precios y el clima.
"
"6 noviembre, 2019","
El manejo variable busca su lugar en el Oeste
","
Se trata de una práctica que aún no es muy extendida en la zona y que se ajusta perfectamente a las necesidades. El servicio gratuito que ofrece Nidera Semillas puede comenzar a cambiar la...
"
"4 noviembre, 2019","
Alberto Morelli continúa como presidente de Maizar
","
La cadena del maíz y del sorgo es un pilar fundamental para el desarrollo del país.
"
"4 noviembre, 2019","
Argentina bate un nuevo récord en exportaciones de maíz
","
Tomando en cuenta exclusivamente el volumen de maíz ya embarcado, entre el 1 de marzo y el 15 de octubre del corriente año salieron de los puertos argentinos con destino al exterior un total...
"
"31 octubre, 2019","
Jornada irregular en el mercado de granos
","
La soja operó estable en Rosario y logró ganancias en Chicago.
"
"31 octubre, 2019","
Insumos más baratos para trigo, pero más caros para soja y maíz
","
El aumento de los precios en pesos no pudo ajustarse al ritmo del dólar, que pasó de $ 38,5 en septiembre de 2018 a un valor de $ 56,5 un año después.
"
"25 octubre, 2019","
Avanzó la siembra maicera en el centro del área agrícola
","
En la semana, las labores sumaron 400 mil hectáreas para alcanzar al 35% de la superficie estimada en 6,4 mill/ha.
"
"23 octubre, 2019","
Nueva jornada de ganancias para la trigo
","
Registró subas en Rosario y en Chicago. En esta plaza, soja y maíz cerraron con ajustes: presionó la cosecha y no hubo confirmación de operaciones con China.
"
"22 octubre, 2019","
Soja y maíz se negociaron con ganancias
","
Ambos granos subieron en Rosario y en Chicago. El trigo cerró positivo en la plaza argentina y con descuentos en la estadounidense.
"
"18 octubre, 2019","
Avanzó esta semana la siembra maicera
","
Tras las lluvias, se implantaron lotes en el este del área agrícola. Las labores vienen con retraso respecto del ciclo anterior.
"
"17 octubre, 2019","
Mercado y devaluación empeoraron la relación insumo-producto para soja y maíz
","
Los granos gruesos ‘han deteriorado su poder de compra’, resumió la Bolsa de Córdoba. En cambio, para el trigo los insumos están más baratos.
"
"11 octubre, 2019","
Cobró buen ritmo la siembra de maíz
","
Ocurrió en el centro del país. En su informe de este jueves, la BCBA reportó falta de agua en varias zonas. La superficie se estimó en 6,4 mill/ha.
"
"10 octubre, 2019","
El Usda recortó estimaciones de producción de soja y maíz estadounidenses
","
Por la menor área de siembra. Los números de la soja fueron más bajos que los estimados por privados (en maíz, al revés). Argentina y Brasil, sin cambios.
"
"9 octubre, 2019","
El volumen de exportación de maíz es récord anual (contados solo 8 meses)
","
Según Agricultura, de enero a agosto se enviaron al exterior casi 25 millones de toneladas, cifra que supera al récord de todo 2016, cuando fueron 24,5 millones.
"
"8 octubre, 2019","
Martes positivo para todos los granos
","
En Rosario hubo un buen volumen de negocios. En Chicago, primó el temor por los reportes climáticos adversos.
"
"4 octubre, 2019","
La siembra del maíz avanzó hasta 20% del área estimada
","
Buenas condiciones para la implantación permitieron un avance semanal importante para cubrir las 6,4 mill/ha proyectadas.
"
"1 octubre, 2019","
Argentina aprobó un nuevo maíz transgénico de Monsanto
","
Un nuevo evento que brinda resistencia contra insectos, herbicidas y mejoramiento vegetal. El país llegó a 60 OGM.
"
"1 octubre, 2019","
Maíz: en Entre Ríos se deben cosechar 4.682 kg/ha para cubrir los costos
","
Es el valor en promedio medido por la Bolsa de Cereales y el Inta tras hacer la ecuación para cada región con los costos y precios vigentes en agosto.
"
"29 septiembre, 2019","
Maíz: recomendaciones para determinar el momento de refertilizar con nitrógeno
","
El resultado obedece a una combinación de suelos de elevada capacidad productiva, buena oferta hídrica y condiciones benignas de radiación y temperatura.
"
"27 septiembre, 2019","
La siembra de maíz tomó buen ritmo
","
Ya se sembró el 15% de la superficie y que comenzaron las labores en el centro de la región agrícola. La BCBA corrigió las estimaciones para el cereal.
"
"23 septiembre, 2019","
El mercado de Chicago cerró con bajas en todos los granos
","
Hay versiones de compra de soja desde China, lo que mejoraría las cotizaciones. En Rosario hubo escasa actividad y se destacaron los negocios con trigo nuevo y maíz.
"
"23 septiembre, 2019","
El maíz, con mejores márgenes que la soja
","
En el centro de Buenos Aires deja 32 dólares más en campo propio. Según la Bolsa bahiense, también es ventajoso en los arrendados.
"
"9 septiembre, 2019","
Exportaciones de maíz y derivados aportaron 10.400 mill/dol a la economía argentina
","
Por la cosecha récord. El aporte al PBI argentino fue de un 42,47% más que en la campaña anterior, según la BCBA.
"
"6 septiembre, 2019","
Final para la cosecha de maíz 2018/19: 48 mill/tn
","
El rendimiento promedio nacional fue de 82,8 quintales por hectárea, por sobre los de campañas anteriores.
"
"4 septiembre, 2019","
Es récord la venta de granos para la exportación
","
En agosto alcanzaron casi las 10 mill/tn y duplican a las del año pasado. Las ventas las lidera el maíz.
"
"2 septiembre, 2019","
Es récord la venta de granos, con el maíz a la cabeza
","
A fines de agosto, las ventas comprometidas de maiz y de soja son 100% superiores al año pasado.
"
"30 agosto, 2019","
Lotes finales para cerrar la cosecha maicera 2019
","
Se recolectó el 98% del área y se acumuló un total de 47,1 mill/tn de granos. La proyección sigue en 48 mill/tn.
"
"29 agosto, 2019","
El maíz bien fertilizado genera rentabilidad y rendimiento
","
El cereal presenta un escenario más incierto tras las Paso y la caída de los precios, pero ‘la rentabilidad de la inversión en fertilizantes es muy buena’, aseguran Fertilizar y Maizar.
"
"29 agosto, 2019","
La soja y el maíz tuvieron otra jornada positiva en Chicago
","
El trigo, en cambio, cerró con pérdidas. En la plaza rosarina hubo pocos negocios.
"
"29 agosto, 2019","
Maíz 2019/20: es vital conocer la condición hídrica para decidir la fecha de siembra
","
Son consejos del Inta para el centro oeste bonaerense. Si los perfiles no están cargados ahora, lo mejor es pasar la siembra para noviembre.
"
"29 agosto, 2019","
Soja y maíz tuvieron una jornada con subas en Chicago
","
El trigo bajó por la gran oferta mundial. En Rosario, hubo demanda para los cereales y la soja permaneció estable.
"
"28 agosto, 2019","
Córboba tendrá una siembra ‘recórd’ de maíz y la más baja en soja
","
El cereal sumaría 8% más hectáreas y la oleaginosa restaría 5%, según el primer relevamiento de intención de siembra de la Bolsa de Córdoba.
"
"28 agosto, 2019","
La brecha en maíz entre rinde potencial y real  se puede reducir
","
Un trabajo de técnicos del INTA demostro que los rindes pueden mejorar hasta en 6.500 kilos, utilizando como cultivo antecesor a la visia.
"
"27 agosto, 2019","
Restan 50 mil/ha para culminar la cosecha de sorgo
","
La estimación de producción de la BCBA se mantiene en 2,5 millones de toneladas.
"
"23 agosto, 2019","
Ya cerca del final, mantienen la estimación de cosecha de maíz
","
Con un rinde promedio nacional en 83,3 qq/ha, la Bolsa de Buenos Aires mantuvo su estimación de producción en 48 millones de toneladas.
"
"22 agosto, 2019","
La siembra de maíz será récord (pero perdió intención tras las Paso)
","
La BCBA estimó un área casi 30% mayor a las últimas campañas. Los cambios economicos de estos 10 días le restaron intención de siembra.
"
"20 agosto, 2019","
Soja: cierre con ganancias en Chicago y pérdidas en Rosario
","
En la plaza argentina, los cereales tuvieron una jornada positiva. En la estadounidense, maíz y trigo cerraron a la baja.
"
"19 agosto, 2019","
Fuerte aumento de las declaraciones de exportaciones de soja y maíz
","
La semana pasada, por la devaluación y el rumor de cambios en retenciones, se anotaron 3,8 mill/tn de soja y 3,35 mill/tn de maíz.
"
"17 agosto, 2019","
Argentina aprobó tres nuevos eventos biotecnológicos en maíz
","
Brindan protección contra gusanos y escarabajos. Así completó la autorización de 7 eventos biotecnológicos en 2019. Y se anticipan más.
"
"17 agosto, 2019","
La cosecha de maíz superó 90% y los rindes siguen altos
","
La proyección de la Bolsa de Buenos Aires se mantiene en 48 mill/tn. Esta semana la cosecha avanzó principalmente en Córdoba.
"
"17 agosto, 2019","
Sigue aumentando el nivel de operaciones en Rosario
","
Continúa alta la demanda de maíz y mejoran las de soja y trigo. En Chicago cerraron en positivos todos los granos.
"
"15 agosto, 2019","
Subieron los negocios (y los precios) en Rosario
","
Se destacó la demanda de maíz con entregas cortas. En Chicago, soja y trigo operaron con bajas.
"
"13 agosto, 2019","
Se desplomó el precio del maíz tras informe bajista del Usda
","
El cereal perdió 10 dólares por tonelada en Chicago, luego de que el Departamento de Agricultura yanqui pronosticó que la producción en ese país será mejor a la esperada.
"
"12 agosto, 2019","
El Usda corrigió hacia arriba la cosecha de trigo de Argentina
","
Estimó 20,5 millones de toneladas, 500 mil/tn más; el saldo exportador alcanzará a 14 mill/tn. Maíz, 50 mill/tn y soja 53 mill/tn.
"
"10 agosto, 2019","
Argentina recuperaría el mercado europeo para el maíz
","
Las ventas están cortadas desde 2007 cuando se detectó un insecticida que ahora está prohibido también en Argentina ¿Harina de soja a China en diciembre?
"
"9 agosto, 2019","
La cosecha de maíz sigue con altos promedios en rindes
","
El rendimiento promedio nacional es de 84,7 qq/ha. Ya se recolectó el 80% del grano comercial y la estimación continúa en 48 mill/tn.
"
"8 agosto, 2019","
Las exportaciones de porotos, harina y aceite de soja sumarán 13.400 mill/dol
","
El complejo exportará 38% más que el año pasado (sequía). La BCR estimó que las exportaciones maiceras aportarían 5.700 mill/dol y serán récord.
"
"7 agosto, 2019","
Rosario: sigue la demanda por maíz y aumentaron los negocios de soja
","
En tanto, las ventas de trigo siguen escasas. En Chicago, hubo subas en llos precios de los granos principales.
"
"6 agosto, 2019","
Granos: subas leves en Rosario; bajas en Chicago
","
También el maíz cerró con un aumento leve en la plaza rosarina; el trigo, sin cambios. En la plaza estadounidense, el buen pronóstico climático deprimió el mercado.
"
"3 agosto, 2019","
La cosecha de maíz acumuló ya 37 mill/tn
","
Se trilló el 75% del área con un rendimiento nacional de 85,5 qq/ha. La estimación de la BCBA continúa en 48 mill/tn.
"
"30 julio, 2019","
El maíz tiene mejores márgenes que el trigo-soja en zona núcleo
","
La Bolsa de Rosario proyectó 10% más de área sembrada. La suba de costos achica el negocio, que no supera a la inflación.
"
"29 julio, 2019","
Jornada positiva para los granos en Chicago; dispar en Rosario
","
En la plaza argentina sigue ágil la oferta de maíz de entrega corta. Y mejoraron las ofertas para el trigo.
"
"25 julio, 2019","
La soja y el maíz de Córdoba duplican sus cosechas
","
La Bolsa de esa provincia actualizó sus estimaciones a 22,9 mill/tn para el maíz y 15 mill/tn para la soja.
"
"24 julio, 2019","
Jornada positiva para los granos (menos para el maíz en Chicago)
","
Rosario operó con un importante número de negocios; destacados maíz y trigo.
"
"23 julio, 2019","
Segunda jornada de baja para la soja
","
Como el lunes, cerró con pérdidas en Rosario y Chicago. En la plaza argentina volvió a operar con fuerza el maíz, que también estuvo firme en EEUU.
"
"23 julio, 2019","
Espectacular crecida de los negocios con maíz en lo que va del año
","
Los volúmenes comercializados superaron los promedios históricos. Los negocios con el  poroto de soja casi se equipar con los volúmenes negociados de maíz.
"
"19 julio, 2019","
Avanza la cosecha maicera (y se mantienen los rindes altos)
","
Se levantó 61% del área de 6 mill/ha. La BCBA mantiene su estimado de producción en 48 mill/tn.
"
"19 julio, 2019","
Se llevó a cabo en San Pedro, Misiones la Jornada de Trabajo “La nueva frontera del maíz”
","
En la jornada se explicó la importancia de la siembra de un cultivo no Bt como Refugio para evitar que los insectos desarrollen resistencia a la tecnología .
"
"15 julio, 2019","
Avanza la cosecha de sorgo y se mantiene la estimación de producción
","
La BCBA espera una cosecha final de 2,5 mill/tn. La cosecha alcanza al 70% de la superficie.
"
"15 julio, 2019","
El USDA recortó las proyecciones de maíz para Estados Unidos
","
En lo que respecta a Argentina, el USDA prevé una mayor producción para la próxima campaña maicera 2019/20 que alcanzaría 50 Mt.
"
"13 julio, 2019","
Subas generalizadas de los granos en Rosario y Chicago
","
En Rosario, el maíz se destacó por la alta demanda del sector exportador. En EEUU, ahora preocupa el calor.
"
"12 julio, 2019","
La cosecha maicera superó la mitad de la superficie y el rinde sigue alto
","
El rendimiento promedio nacional es de 89,9 quintales por hectárea. La BCBA mantuvo su estimación en 48 millones de toneladas.
"
"12 julio, 2019","
El Usda corrigió hacia arriba su estimación de cosecha de maíz argentino
","
Subió su estimación a 51 millones de toneladas (2 millones más). También aumentó las exportaciones a 35 mill/tn. La soja sin cambios. Informes para Brasil y Estados Unidos.
"
"9 julio, 2019","
Buenos resultados en comparativos de híbridos de maíz para grano.
","
Las experiencias se desarrollaron en la Chacra Experimental Integrada Chascomús, perteneciente al Ministerio de Asuntos Agrarios de la Provincia de Buenos Aires, en el marco del trabajo integrado INTA-MAIBA.
"
"5 julio, 2019","
Las heladas promueven el descenso de la humedad en lotes de maíz
","
En oeste, centro y Cuenca del Salado, y en la provincia de Buenos Aires y norte de La Pampa el rinde promedio nacional se ubica en 90,7 quintales por hectárea.
"
"4 julio, 2019","
La ‘chinche de los cuernos’ también ataca al maíz
","
Hasta hace algunos años era sólo una plaga para la soja. Un estudio de la Fauba indagó cómo el insecto pasó al cereal y qué interacciones ocurren en el ataque.
"
"3 julio, 2019","
Importantes subas de los granos en Chicago
","
En el mercado argentino hubo mayor volumen de negocio que el martes y volvió a destacarse la demanda de maíz.
"
"3 julio, 2019","
El Gobierno subió la estimación de maíz y bajó la de soja
","
Agroindustria proyecta 57 mill/tn maiceras (un millón más) al recalcular la superficie y por los grandes rendimientos. En cambio, la cosecha de soja sufrió un recorte de 300 mil/tn.
"
"3 julio, 2019","
Las cuatro cadenas granarias analizaron con Etchevehere el acuerdo Mercosur-UE
","
El Acuerdo promoverá la reducción de barreras arancelarias y no arancelarias, agilizando el comercio bilateral, a través del establecimiento de plazos y procedimientos.
"
"3 julio, 2019","
Los grupos Crea modifican diferentes aspectos de su funcionamiento
","
 Las Normas de Gestión Empresarial son el resultado de un trabajo coordinado por técnicos del área de Empresa Crea con aportes realizados por empresarios y técnicos de las diferentes áreas.
"
"2 julio, 2019","
Los granos se recuperaron en Rosario; disparidad en Chicago
","
En la plaza estadounidense, soja y trigo cerraron con pérdidas y el maíz cortó una raja de bajas de 4 jornadas.
"
"2 julio, 2019","
El Matba cierra el ejercicio con otro récord de  operaciones
","
Los mayores contratos fueron para trigo y maíz respecto del ejercicio anterior.
"
"2 julio, 2019","
Maizall designó como nuevo presidente a Juan Minvielle
","
La Alianza fue creada en 2013 con el objetivo de comunicar en el ámbito mundial asuntos claves relacionados con la seguridad alimentaria.
"
"2 julio, 2019","
Bajas en Chicago tras el informe del Usda (repercutieron en Rosario)
","
La plaza argentina tuvo poca actividad (volvió a destacarse el maíz de entrega corta). El informe del Usda resaltó avances en la siembra estadounidense.
"
"25 junio, 2019","
El Usda reportó avances en las siembras de maíz y de soja
","
También del trigo de primavera. La implantación de maíz y soja estás cerca del final (aunque muy tarde).
"
"25 junio, 2019","
Se espera una reducción en la producción mundial de maíz
","
La cosecha alcanzó el 44,2% de los 5,9 M Ha, con demoras debido a la alta humedad producto de las últimas precipitaciones registradas. El rinde promedio nacional es de 9.270kg/Ha.
"
"24 junio, 2019","
Alzas en Chicago; pocas operaciones en Rosario
","
En el mercado rosarino, los precios estuvieron entre estables y con leve baja.
"
"21 junio, 2019","
Las lluvias frenaron la cosecha de maíz
","
Ya llegó al 44,2 % de las 6.000.000 ha sembradas el actual ciclo. El rinde medio se ubica en 92,7 qq/Ha y permite mantener la proyección de producción de 48 MTn.
"
"17 junio, 2019","
Sorgo: la cosecha ya superó la mitad de la superficie cultivada
","
Se levantaron 356 mil/ha y se proyecta una producción final de 2,5 mill/tn.
"
"15 junio, 2019","
El maíz 2019 será récord en exportación
","
Alcanzaría un volumen de 33 mill/tn. La proyección de la BCR está asentada sobre la cosecha récord, la buena demanda externa y los precios internacionales al alza.
"
"14 junio, 2019","
Por pronóstico de más lluvias, nuevas subas en Chicago
","
En Rosario, se destacó la gran demanda de maíz y de trigo. La soja cerró estable.
"
"14 junio, 2019","
La cosecha maicera se frenó esta semana
","
Por el inicio de lluvias. Aún así, las tareas avanzaron esta semana hasta el 42% y el rinde sigue superando los 93 qq/ha.
"
"14 junio, 2019","
Una técnica que acorta tiempo de desarrollo de nuevos maíces
","
Inta y Unnoba usan un método ‘in vivo’ para producir líneas también con menor costo. Una tenología que ayuda a los semilleros independientes.
"
"13 junio, 2019","
Granos: subas en Chicago, jornada dispar en Rosario
","
En la plaza estadounidense siguen las dudas respecto de la continuidad de las siembras de soja y maíz. En la plaza argentina se destaca la demanda y precios del maíz. ROSARIO (NAP). Este jueves,...
"
"13 junio, 2019","
La BCR corrigió sus estimaciones de maíz y soja y dio la 1ra de trigo
","
La Bolsa rosarina corrigió a 50,5 millones de toneladas la cosecha maicera y bajó a 56,5 mill/tn. Para la campaña de trigo espera una producción de 22 mill/tn.
"
"13 junio, 2019","
Alto incremento de las DJVE de maíz y soja
","
Las ventas anticipadas del cereal se cuadruplicaron y las de la oleasginosa se duplicaron respecto del año pasado.
"
"11 junio, 2019","
Alzas en todos los granos tras el informe del Usda con menores proyecciones
","
En Rosario se negoció un gran volumen y lo más demandado volvió a ser el maíz. El Departamento redujo las existencias finales de EEUU.
"
"11 junio, 2019","
Argentina está preparada para reemplazar a Estados Unidos como proveedor de México
","
Desde Ciara-CEC afirmaron que nuestro país puede cubrir la demanda de maíz y de aceite si los otros dos se imponen aranceles recíprocos.
"
"10 junio, 2019","
Ciclo 2019/20: la soja volverá a ceder terreno al trigo y al maíz
","
Según las proyecciones de la Bolsa de Rosario, la actual campaña tendrá ‘récord de rotaciones’. ROSARIO (NAP). El trigo y maíz aumentaron de manera interrumpida el área implantada en 5 años. Para graficarlo, la...
"
"7 junio, 2019","
La cosecha de soja ya cubrió más del 90 por ciento de la superficie asignada
","
Para el cultivo de maíz, los rindes registradosobservan productividades por sobre los promedios de las campañas previas en las provincias de Córdoba y Buenos Aires. BUENOS AIRES (NAP) Mientras avanza la siembra de los...
"
"5 junio, 2019","
Bajas en las cotizaciones de Rosario y Chicago
","
Las caídas se dieron tanto en Rosario como en Chicago. En la plaza argentina sigue destacada la demanda de maíz. BUENOS AIRES (NAP). El miércoles fue una jornada con bajas en los precios de...
"
"4 junio, 2019","
Subas de la soja y el maíz en Chicago tras informe del Usda
","
El Ministerio agrícola estadounidense informó que las siembras tienen un gran retraso. En Rosario, los precios permanecieron estables en una jornada de pocos negocios. ROSARIO (NAP). Este martes, el mercado de granos de la...
"
"4 junio, 2019","
‘Histórico’: la cosecha de maíz 2018/19 será mayor que la de soja
","
El Gobierno argentino subió su estimación en un millón de toneladas, a 56 mill/tn, y así supera a la soja por 500 mil. El global de la cosecha alcanzará el récord de 145 mill/tn....
"
"4 junio, 2019","
El Usda reportó el retraso en la siembra estadounidense de maíz y soja
","
Por el mal clima, la implantación del cereal está 40% por debajo de los promedios históricos; la soja, casi 60% detrás. Y mucho de lo implantado se encuentra en emergencia. BUENOS AIRES (NAP). La...
"
"1 junio, 2019","
Avanza la cosecha de sorgo con una disminución en los rindes
","
El rendimiento medio nacional se ubica en 39,6 qq/ha, luego de cosecharse más de 300.000 Ha a lo largo de Argentina. BUENOS AIRES (NAP). La baja en la humedad de los granos de los...
"
"31 mayo, 2019","
Aún con una demanda escasa, el maíz sigue al frente de las compras
","
En Rosario hubo pocas modificaciones en los precios en el cierre de la semana y el mes. En Chicago, todos los granos cerraron con bajas. BUENOS AIRES (NAP). Este viernes, cierre de las operaciones...
"
"31 mayo, 2019","
El papel de los políticos y el mercado internacional fueron los ejes del Congreso Maizar 2019
","
La innovación y tecnología como el rol del blockchain, la agricultura digital, el management de las empresas innovadoras, fueron también temas que se incluyeron en la jornada. BUENOS AIRES (NAP) En un año que...
"
"30 mayo, 2019","
Nueva jornada positiva para los granos
","
En Rosario hubo una demanda menor, pero el maíz sigue arriba (cerró con leve baja el trigo diciembre). Ganancias en todos los cierres de Chicago. ROSARIO (NAP). Este jueves, el mercado de granos de...
"
